Myanmar,Venezuela,Egypt,Azerbaijan,Kazakhstan,Ukraine,Saudi Arabia,Ghana,Trinidad and Tobago,Ethiopia,Paraguay,Georgia,Malaysia,Bangladesh,Pakistan,Vietnam,Macedonia,Serbia,Armenia,United Arab Emirates,Sri Lanka,Mexico,Cameroon,Argentina,Belarus,Jordan,Botswana,Turkey,Angola,Bosnia and Herzegovina,Albania,Indonesia,Dominican Republic,Tanzania,Korea,Canada,Ivory Coast,South Africa,Hungary,Bulgaria,Thailand,Namibia,Hong Kong,Norway,Macau,Costa Rica,Kenya,Colombia,Malta,Lithuania,Croatia,Iceland,Honduras,Congo,Romania,Poland,Estonia,Israel,Panama,Chile,Latvia,Slovakia,Brazil,Slovenia,Finland,Greece,Philippines,France,Switzerland,Sweden,Luxembourg,New Zealand,Peru,Uganda,Austria,Czech Republic,United Kingdom,Guatemala,Netherlands,Spain,El Salvador,Ireland,Italy,Japan,Portugal,Belgium,Denmark,Germany,Bermuda
0.862469092,0.789943708,1.347166738,1.282868563,1.565562327,0.783990628,1.514336953,1.085609556,1.260377147,0.381073198,0.390540792,0.582162692,1.360600178,1.269819702,1.098997796,1.177224277,1.38714551,1.350866262,0.70078406,1.403099798,1.303681348,1.282433886,0.905898671,1.086866999,1.332858759,1.433315129,1.750656471,1.217693484,0.719413038,1.423983028,0.414478451,1.442266051,1.42271639,1.121833454,1.265775978,0.594764115,1.258675807,1.642433508,0.830187679,1.022757163,1.37156106,0.423561305,1.708496608,0.434004067,1.617013861,0.409248317,0.653401084,0.633439612,1.54228119,0.733237853,0.839930571,0.43513138,0.949037061,1.008637934,0.88941707,1.507901337,1.447134843,1.564387392,0.747051633,1.127267749,0.752345177,0.619057394,0.661639206,0.794411051,0.724975631,1.310052442,1.372970747,0.50587701,0.416005148,0.433435512,0.825210297,0.61756239,0.835815255,0.485398687,0.718788609,1.095581713,0.951180249,0.871081441,1.331681509,0.943367216,0.783331033,1.189015574,1.1169343,1.37232624,1.124235046,0.757044133,0.805865864,1.070036239,1.697683094
0.404898909,0.373962832,0.630616374,0.59805729,0.702561616,0.382701686,0.691606152,0.49691434,0.596032785,0.19420356,0.199719509,0.282818852,0.623396114,0.585857592,0.507831621,0.53524994,0.615831449,0.606599656,0.351444626,0.657413638,0.575494814,0.591098527,0.423129482,0.510490312,0.621568586,0.651279431,0.765041079,0.563979783,0.337161559,0.634604362,0.223057373,0.643420511,0.634794474,0.51583921,0.580856151,0.289318425,0.575611551,0.734220601,0.389132346,0.472998178,0.61736882,0.211000755,0.772852983,0.231288937,0.728090299,0.206319393,0.310080179,0.300307685,0.692814604,0.371088064,0.396067192,0.23641566,0.436527311,0.467481812,0.428067776,0.676521048,0.658567706,0.715815958,0.342972858,0.512070363,0.367826832,0.298628758,0.328292078,0.377403071,0.354617184,0.596388719,0.610524066,0.268655247,0.225705915,0.231652299,0.399104904,0.305141001,0.398948572,0.233745901,0.344845443,0.496842637,0.456298924,0.400386308,0.616428245,0.446102663,0.368263283,0.55832495,0.538888676,0.629691318,0.523022165,0.368096856,0.403840846,0.498932771,0.742631406
0.635168759,0.591102884,0.921476047,0.877235268,1.064149593,0.602050928,1.029130346,0.775631811,0.849287198,0.344430323,0.352635051,0.466877311,0.936662288,0.858446551,0.775866025,0.830815445,0.955624913,0.937170862,0.540515215,0.961752095,0.905278455,0.887027321,0.664125808,0.76978825,0.905278202,0.982302357,1.180709261,0.851136475,0.552618114,0.977504147,0.368790482,0.987495959,0.977198747,0.787764141,0.881339427,0.478595688,0.870040813,1.118642204,0.615788039,0.733465602,0.940133281,0.371437008,1.175826284,0.377189524,1.098076665,0.366425406,0.512689112,0.494650637,1.057733232,0.56897806,0.620292531,0.380259367,0.697706602,0.713276457,0.660765267,1.03257296,1.005988334,1.07089225,0.56713498,0.797388783,0.57293068,0.49496647,0.523511615,0.59350791,0.567162312,0.912736505,0.951172079,0.429686537,0.373885619,0.387446771,0.631952079,0.486424866,0.623555951,0.411233612,0.547569261,0.778735628,0.706072167,0.642534765,0.919623678,0.688319604,0.597245903,0.840163607,0.805312646,0.943765522,0.803372992,0.586900146,0.617232498,0.761245936,1.152134083
0.672180766,0.616629285,1.059429025,1.00694399,1.199821663,0.623890232,1.172919198,0.839515524,1.015086202,0.299953286,0.303897344,0.459183224,1.055278887,1.005549364,0.855619406,0.904695738,1.063153995,1.03779412,0.55722837,1.110331806,0.990900598,0.991390988,0.707850839,0.854641388,1.052315637,1.112372457,1.325893525,0.949320391,0.552412576,1.081455291,0.327344336,1.103768965,1.093023815,0.87205228,0.971241531,0.467837121,0.980409816,1.252108459,0.63728934,0.778923223,1.058446962,0.332914775,1.319506066,0.346523722,1.236835524,0.320396882,0.502208081,0.487031842,1.176562692,0.573128905,0.649762614,0.345127381,0.72241949,0.79152762,0.684970684,1.155375135,1.121026058,1.210362104,0.57659803,0.861054545,0.585592139,0.476832577,0.51846716,0.613574655,0.560128986,1.004812749,1.043434129,0.391202841,0.333273067,0.33980194,0.639209914,0.486977352,0.651647769,0.378331255,0.553179112,0.836164528,0.744725568,0.668343023,1.036276237,0.727034093,0.597932734,0.93459038,0.888600544,1.064445656,0.871281983,0.585668809,0.637811904,0.82633035,1.290531266
0.403421009,0.37026233,0.607501694,0.57108692,0.711887051,0.376916282,0.683749685,0.502329786,0.560933628,0.197644234,0.204551158,0.288282871,0.61814173,0.556163696,0.496005849,0.543310149,0.627780156,0.61284552,0.330468061,0.635474986,0.591446086,0.581678545,0.424204357,0.504031941,0.603246649,0.646203985,0.784950054,0.561514125,0.34204471,0.651420609,0.220258286,0.648804176,0.640537658,0.508631775,0.575386358,0.290649832,0.566604905,0.744655551,0.384026624,0.47422761,0.615685831,0.215968519,0.787352787,0.233983144,0.726657378,0.2129239,0.311410057,0.302229186,0.705573144,0.360514789,0.390501599,0.234420915,0.437716859,0.455090983,0.427293782,0.683371805,0.659829628,0.70735763,0.358499679,0.519537599,0.355802825,0.300506466,0.332794372,0.373701231,0.360836372,0.596079013,0.619528596,0.259572342,0.223062416,0.238166586,0.39028102,0.296023039,0.390329665,0.241305499,0.339138061,0.49712257,0.454481043,0.407080156,0.604445607,0.437134728,0.372420844,0.54359493,0.523132408,0.621892728,0.522683429,0.368811253,0.395827678,0.490904353,0.770113355
0.486264628,0.445448305,0.732682712,0.689862103,0.833101446,0.455482379,0.812227589,0.598235689,0.687115081,0.24704543,0.245739194,0.34358195,0.732337639,0.680555453,0.601572017,0.644029012,0.745678451,0.719566532,0.405857776,0.763320932,0.697102307,0.692875916,0.507487725,0.606470885,0.728032539,0.772379085,0.920155754,0.669975399,0.411448921,0.763037461,0.269831453,0.772232148,0.754333276,0.615028476,0.69079845,0.350387772,0.676775443,0.874914295,0.462212116,0.565888044,0.734233436,0.265279092,0.918733615,0.278369337,0.862053377,0.2664947,0.379483301,0.368214347,0.831399845,0.434839652,0.478093169,0.274386693,0.528931763,0.554137507,0.505916629,0.805297418,0.781579923,0.84547493,0.423318601,0.616026641,0.425922611,0.366656021,0.396283337,0.445494754,0.419593156,0.706688602,0.736209662,0.310026416,0.269275827,0.28040343,0.480354874,0.363031745,0.47799894,0.294502226,0.420990954,0.599335633,0.539259202,0.484606574,0.726125149,0.524615584,0.44372551,0.658778532,0.621602457,0.736339177,0.623582231,0.444427923,0.468755835,0.5894049,0.89731428
0.872497869,0.799360927,1.373787647,1.316904624,1.581525717,0.793002858,1.541355349,1.104371644,1.299609309,0.378170243,0.385347909,0.582708209,1.379773083,1.314861892,1.121277852,1.189936068,1.411567127,1.362645343,0.707375092,1.44010683,1.319240935,1.305777153,0.916019265,1.099144616,1.373028873,1.463316899,1.778124123,1.233160634,0.729200573,1.433509895,0.39469221,1.468493724,1.452519792,1.149983241,1.277311878,0.591010783,1.290911859,1.661997463,0.827590051,1.029139473,1.399320908,0.425025578,1.727750912,0.420404495,1.636521762,0.39635714,0.656970417,0.638291918,1.55313588,0.716655648,0.846388521,0.416245962,0.963356564,1.034059818,0.897503029,1.530228862,1.469251127,1.582245129,0.749219332,1.134197925,0.755812476,0.620381902,0.657240385,0.791450344,0.710073323,1.328672627,1.392658493,0.484973252,0.408846223,0.433405705,0.826438104,0.613133059,0.851606568,0.485548279,0.711754264,1.10324424,0.96957747,0.880107346,1.350814082,0.939809363,0.789858242,1.202965031,1.144990839,1.39369303,1.138386009,0.761206219,0.817528761,1.072990674,1.71639855
0.735858595,0.6695358,1.170515329,1.109805252,1.351799162,0.67278756,1.314594312,0.932629339,1.099638059,0.302850961,0.311548558,0.490822223,1.178949919,1.108484751,0.943187802,1.009392611,1.19863468,1.158210881,0.597422307,1.233144841,1.121881071,1.106851487,0.770647389,0.940452359,1.162017155,1.245025326,1.523260785,1.05274582,0.606436613,1.219790366,0.336489484,1.248378238,1.236639818,0.969900037,1.09386218,0.49060398,1.091652135,1.428450178,0.700010913,0.868988102,1.189993612,0.341229632,1.482928494,0.342829561,1.405789725,0.325104653,0.544203424,0.527498802,1.332543973,0.602037327,0.709600908,0.336176044,0.815715534,0.86864025,0.762934777,1.31053759,1.25522245,1.358487079,0.621344221,0.96530685,0.636503209,0.511595623,0.559828693,0.663479002,0.606783723,1.128394119,1.187108321,0.403941664,0.334436297,0.361760386,0.69804336,0.506902624,0.713139112,0.394801553,0.593956186,0.930356597,0.823361077,0.739486811,1.149424448,0.797715137,0.664803857,1.038357407,0.971144623,1.189622515,0.974975493,0.6453389,0.696432438,0.907812273,1.474265096
0.407557574,0.373310916,0.607321998,0.570171839,0.713683733,0.371568496,0.682094217,0.498107719,0.557065233,0.20640722,0.204692593,0.285475459,0.619061374,0.548382788,0.493310572,0.542249926,0.627174057,0.608115396,0.3360719,0.628236421,0.589279776,0.579790207,0.423391731,0.496958692,0.593666412,0.647422099,0.779245871,0.566453485,0.340565686,0.645302753,0.225935958,0.643926705,0.637564992,0.505053234,0.58543062,0.30450411,0.562593961,0.748005754,0.386013282,0.470952118,0.610886877,0.218424746,0.789094308,0.233521903,0.726019236,0.216288464,0.316777479,0.301916132,0.707596029,0.357658203,0.390821068,0.241667069,0.445565112,0.455121066,0.424700686,0.679172552,0.665278383,0.71794927,0.356631833,0.517204094,0.36200771,0.301143857,0.3274569,0.378013762,0.363937552,0.603634168,0.62194691,0.262341639,0.22999762,0.247137436,0.40067274,0.297065325,0.393490809,0.241824168,0.361372689,0.508091522,0.450684544,0.411373299,0.617211171,0.442230738,0.379876605,0.551340503,0.523518223,0.629146744,0.519429138,0.366288348,0.401319847,0.493048947,0.764407997
0.84825397,0.785421263,1.301060838,1.236513933,1.524172786,0.786759059,1.470353649,1.076527653,1.199558996,0.399953109,0.406277857,0.581170495,1.319086738,1.223115336,1.076847553,1.156903581,1.368779121,1.323546965,0.683942777,1.355879872,1.288826847,1.252126311,0.89469213,1.057712141,1.284353211,1.396466621,1.718586344,1.191826691,0.726146185,1.393185699,0.424032994,1.411203303,1.405595961,1.106280591,1.245633643,0.5904816,1.227324946,1.607159136,0.811450372,1.005257013,1.340579897,0.44130017,1.669842706,0.443401136,1.571443619,0.418010933,0.65909409,0.639177929,1.505280826,0.712777547,0.8328263,0.435734704,0.954769771,0.986854418,0.882873562,1.479573547,1.427116956,1.5087626,0.749123082,1.104172337,0.751099477,0.624607913,0.668273413,0.780278301,0.707839148,1.289356044,1.351223999,0.496731109,0.431033214,0.444395676,0.812067295,0.61195358,0.825675866,0.499639905,0.708153713,1.077926428,0.940931969,0.871003321,1.295599131,0.919559999,0.786675196,1.164959487,1.090969226,1.340999574,1.102720766,0.749596557,0.803966934,1.040776704,1.665007412
0.904407219,0.835651863,1.380828979,1.31411679,1.605520418,0.837521899,1.555772933,1.135979015,1.292420377,0.425653552,0.430714219,0.627080906,1.39565348,1.308589385,1.145736423,1.22514388,1.434152126,1.391297675,0.73938883,1.442908212,1.358991045,1.326195339,0.947347438,1.127708753,1.374568146,1.481949909,1.806444174,1.259632639,0.771664614,1.467450924,0.448429246,1.488547976,1.477377066,1.172814454,1.308394488,0.638072132,1.306977164,1.686169535,0.875775413,1.065613285,1.421761812,0.473345014,1.753650355,0.469657319,1.659578494,0.445600056,0.705812613,0.680810221,1.591856973,0.770061258,0.883186067,0.467697145,1.00775056,1.052249036,0.928619036,1.558316075,1.494820356,1.590774497,0.79120249,1.169494289,0.797988808,0.668560103,0.707699328,0.832266614,0.762367644,1.356506967,1.426199811,0.552195896,0.468929744,0.486071798,0.880748805,0.658922948,0.874189157,0.533121846,0.749562561,1.1501642,0.998715429,0.921068038,1.371289759,0.982171102,0.836581173,1.248039167,1.168120987,1.423115202,1.176681697,0.805949645,0.870225974,1.114492099,1.749749008
0.370546685,0.338312653,0.554905402,0.499018319,0.661905621,0.349959866,0.627543059,0.458265258,0.490568099,0.187563375,0.19144971,0.254639171,0.567970541,0.482845734,0.447623876,0.505670987,0.575977685,0.567299795,0.309779949,0.571091027,0.546802889,0.526306181,0.387790712,0.453836352,0.527887722,0.587014454,0.730014332,0.516694572,0.315418865,0.602238047,0.211724659,0.588040575,0.585847803,0.459829951,0.539333779,0.279038855,0.508041437,0.698283635,0.358984384,0.445400639,0.556794048,0.196221406,0.734247663,0.213861045,0.67871456,0.199612099,0.292190055,0.272903466,0.659648263,0.345873895,0.354612941,0.224126674,0.409257335,0.403741337,0.400101405,0.636287598,0.610384439,0.660790769,0.329891311,0.482432322,0.326722668,0.276545814,0.306156148,0.348670007,0.346922431,0.559642458,0.571788798,0.248676928,0.211608663,0.236728933,0.374699745,0.278662103,0.369798918,0.221730718,0.324067517,0.471830213,0.421392271,0.379295389,0.558323737,0.413337248,0.352503301,0.508700453,0.488727311,0.574725731,0.492676626,0.348310792,0.371419318,0.459329215,0.708893182
0.766243357,0.699132879,1.171099795,1.098433013,1.435041966,0.708322798,1.358518377,0.992391062,1.032012636,0.342082206,0.342433181,0.509236221,1.222038448,1.065983075,0.972502883,1.08148815,1.286166282,1.233456516,0.590135919,1.217866525,1.219340743,1.145821483,0.81587289,0.958135679,1.136825811,1.282926148,1.646053257,1.09591405,0.65998001,1.322064472,0.363180963,1.317245118,1.318877621,1.006553887,1.16196871,0.533287304,1.115880392,1.527079094,0.734036296,0.925503147,1.235045336,0.380591566,1.587399833,0.389344331,1.483422851,0.364525737,0.600304872,0.570356161,1.430299211,0.654026176,0.748796816,0.386669196,0.887129941,0.879309424,0.792252876,1.391241972,1.329522353,1.400635074,0.687890189,1.028726015,0.678688569,0.555932634,0.606988777,0.715061548,0.653853068,1.202496026,1.275042544,0.445647219,0.375180665,0.404560228,0.753136416,0.550355742,0.745270258,0.440669776,0.640967347,1.000302452,0.849609395,0.81192333,1.196410927,0.847721311,0.727132441,1.069361442,0.990472558,1.24642792,1.023129836,0.686946577,0.74585261,0.964041408,1.589414502
0.566672258,0.525909781,0.875909203,0.820001694,1.018110714,0.524046991,0.981953482,0.711462167,0.810410465,0.260896152,0.266779022,0.380768552,0.890301478,0.804463426,0.712051578,0.769912094,0.899953635,0.871356891,0.46635095,0.910471149,0.845688087,0.831449675,0.59364416,0.705993824,0.858538798,0.929804041,1.136898378,0.802778202,0.474832479,0.927031401,0.289225064,0.929716686,0.928651709,0.725743574,0.825209913,0.395682254,0.813251116,1.080204761,0.539478445,0.660672534,0.885019993,0.283354458,1.131974248,0.304396507,1.05201433,0.278572054,0.434855195,0.414776862,1.00667741,0.498594901,0.552150824,0.306227759,0.623048611,0.647693611,0.599740413,0.990850415,0.945482563,1.020284226,0.494154513,0.737296967,0.49644802,0.40646773,0.448247952,0.51799387,0.4906645,0.868404138,0.896144596,0.342271637,0.28825109,0.301641741,0.558243877,0.401099751,0.556987433,0.327633577,0.468476238,0.717791902,0.636602886,0.574580233,0.867681536,0.61525171,0.522860245,0.785453879,0.742666193,0.894971969,0.743419045,0.51209514,0.547151861,0.691344459,1.102908419
0.863895484,0.796644163,1.297920242,1.222650744,1.585056005,0.805606975,1.497835976,1.107230616,1.150267457,0.410405718,0.418143488,0.59891998,1.353275889,1.183631059,1.083936968,1.204572523,1.424734522,1.371672793,0.696331368,1.35333607,1.349563771,1.274697013,0.917639902,1.06581429,1.262117704,1.420029929,1.806025959,1.221681919,0.749871756,1.455067862,0.446345853,1.455888921,1.450091253,1.11853344,1.283994729,0.621265405,1.237509645,1.68240378,0.836675642,1.036352063,1.370456325,0.458632691,1.743471736,0.450655471,1.632255661,0.430667175,0.690015609,0.655342178,1.572284344,0.748898997,0.853434255,0.464226673,0.993193865,0.982257418,0.905153582,1.535554092,1.475035898,1.547795538,0.772019332,1.148014725,0.767794349,0.649311437,0.688045526,0.812630802,0.752759893,1.331977154,1.412497509,0.526514324,0.449885915,0.470746155,0.857353366,0.631996886,0.852614894,0.517437497,0.728703252,1.121876966,0.957854652,0.91352696,1.326893078,0.949207515,0.820602499,1.195882378,1.109066745,1.385410189,1.147794152,0.789794595,0.837615961,1.078316077,1.745942608
0.577354165,0.533196771,0.914144271,0.861505279,1.057522017,0.537170986,1.021935516,0.72902334,0.851748711,0.256724885,0.263411868,0.402970994,0.923266651,0.84624105,0.739435851,0.794903624,0.939026772,0.902494768,0.470491077,0.959863209,0.874451841,0.8675316,0.607548087,0.737709213,0.903876949,0.967880475,1.180266246,0.827246242,0.481017573,0.960921322,0.285741002,0.969791852,0.958804631,0.750781608,0.850244309,0.398401729,0.845891271,1.11166826,0.557114056,0.689086882,0.92248134,0.282700234,1.180712679,0.299727798,1.098455746,0.269084452,0.438661785,0.421523108,1.045139972,0.503752403,0.565036955,0.306998428,0.640089735,0.673373498,0.626106475,1.020242368,0.982165874,1.071703274,0.504392912,0.75325168,0.503562737,0.41416483,0.461799633,0.540266045,0.506992964,0.890719463,0.921232153,0.341952147,0.294261829,0.312960541,0.573707758,0.414278811,0.567791334,0.321891654,0.48634935,0.744372108,0.654388649,0.581491893,0.91019296,0.63986746,0.530760624,0.813502008,0.762735402,0.932840311,0.758085361,0.536581731,0.563706103,0.716502247,1.144038788
0.855724707,0.788064839,1.358464688,1.295093597,1.553721679,0.791478817,1.516847612,1.08801336,1.279078897,0.377145244,0.379409044,0.569322728,1.363955089,1.293287341,1.108096608,1.170199898,1.380896252,1.34048229,0.703314493,1.421405201,1.300439259,1.289098448,0.902820059,1.088272429,1.355493014,1.437508012,1.750377193,1.220967084,0.716373875,1.410144733,0.391670488,1.443861104,1.429588622,1.129730418,1.264549702,0.588978337,1.26992747,1.632637066,0.824126348,1.011932001,1.379518973,0.417883678,1.709268018,0.423582086,1.609596325,0.393302287,0.649752616,0.626375523,1.53720964,0.725480517,0.83969925,0.426051232,0.95494459,1.014767284,0.892859942,1.519113436,1.459785357,1.55820675,0.734016112,1.118491183,0.743599965,0.624001394,0.660882989,0.787046537,0.713552814,1.312514556,1.37136222,0.493569834,0.413138124,0.433538761,0.823987366,0.607581722,0.833735708,0.477234444,0.70177855,1.096914877,0.958549364,0.872668531,1.339625694,0.939287182,0.779836276,1.191031421,1.119285497,1.37830243,1.126052786,0.761499054,0.810037999,1.065355813,1.696931995
0.73281524,0.670622706,1.16175898,1.105778502,1.364970851,0.667734794,1.323868407,0.940104377,1.086907528,0.302774291,0.307326242,0.47989604,1.175293929,1.098104651,0.949334304,1.019911108,1.212836878,1.173997862,0.584690293,1.219729772,1.137979668,1.116472351,0.772140437,0.929561385,1.151836343,1.252573043,1.541831785,1.052324818,0.612569464,1.234855087,0.323756217,1.260711237,1.248021811,0.974355505,1.099093436,0.496816922,1.093487626,1.439866553,0.703122689,0.874865567,1.199411172,0.344485725,1.50139344,0.34166082,1.412898858,0.320558633,0.553875441,0.529645065,1.350287135,0.615989462,0.71376791,0.340615829,0.82821571,0.867409272,0.762151306,1.321957459,1.270666109,1.348879646,0.628541458,0.970970596,0.63458514,0.516942806,0.550494797,0.66653329,0.606791291,1.143536139,1.200305898,0.413648283,0.343508778,0.358677701,0.706363152,0.510471885,0.714929069,0.401132371,0.590604968,0.946661453,0.823883163,0.746857017,1.156287797,0.798568736,0.670360849,1.036476667,0.976318893,1.196999861,0.976481951,0.643110124,0.700912676,0.915299482,1.488800444
0.667970866,0.622194226,0.949566251,0.895987155,1.109989609,0.627084965,1.063429083,0.810445063,0.865406669,0.37717731,0.378034572,0.489618882,0.970312314,0.869121606,0.80045237,0.866214408,0.999805025,0.974062195,0.560844016,0.981098887,0.947102481,0.913386629,0.695685775,0.796673317,0.930438452,1.01286075,1.226579628,0.886529875,0.587272852,1.022151437,0.399962286,1.019992708,1.015988109,0.813717794,0.920011326,0.503738923,0.892726372,1.163428852,0.639279192,0.768504199,0.969279257,0.402352527,1.219303618,0.415858084,1.148470236,0.392802846,0.542440522,0.524290485,1.097763368,0.595075202,0.654750137,0.409654846,0.734114567,0.737172707,0.691793481,1.070758865,1.046677853,1.097234753,0.602229384,0.835205063,0.601959922,0.518252109,0.556272774,0.620886327,0.594782708,0.960271766,0.991385969,0.458519567,0.403615198,0.416688057,0.654777317,0.523078676,0.658102059,0.442230483,0.580574282,0.810097487,0.730267254,0.680511754,0.959550179,0.718923386,0.631475003,0.870933746,0.837026228,0.985737151,0.842336744,0.61000408,0.653821975,0.805381643,1.197300757
0.666612244,0.600911877,1.023384099,0.962821251,1.207293094,0.612166725,1.16264154,0.833410379,0.940309166,0.29378719,0.297923233,0.449346956,1.038131575,0.943004078,0.833318899,0.915566619,1.076282687,1.043513663,0.529270411,1.071943259,1.006036808,0.984156569,0.690995633,0.840248195,1.001560911,1.102686548,1.354009319,0.942244176,0.556920896,1.102566914,0.331399918,1.106426748,1.097197139,0.857307697,0.983145589,0.45739212,0.953929685,1.281111551,0.63020429,0.783135637,1.050197193,0.326970291,1.328344595,0.345507429,1.258225704,0.311314073,0.504729054,0.479420888,1.199630235,0.579985816,0.641033789,0.345621313,0.738405848,0.760063589,0.683032136,1.17330288,1.123361616,1.204341595,0.570893395,0.872255652,0.575885932,0.476934752,0.517471794,0.612949043,0.578369132,1.00621097,1.059680215,0.402071094,0.330820856,0.345032226,0.657455967,0.478508242,0.641571471,0.366912523,0.555854674,0.849392645,0.750328581,0.671525216,1.022433901,0.728208009,0.612140497,0.918037718,0.870522244,1.066505835,0.878122975,0.583690292,0.633894488,0.813725299,1.310572839
0.449446643,0.418628005,0.651835343,0.601750134,0.762701566,0.418484277,0.726027667,0.54901106,0.581328452,0.249140743,0.2522421,0.331339117,0.66689338,0.574203137,0.536908013,0.597068877,0.681302614,0.660399517,0.370553382,0.670266553,0.647651753,0.625295813,0.465927147,0.549487502,0.626605494,0.693632507,0.844447398,0.614756094,0.390104031,0.702532807,0.27531031,0.695699337,0.690647482,0.544536309,0.633058156,0.35646432,0.599186246,0.813066733,0.428231743,0.518932492,0.659530687,0.264417755,0.853317049,0.287606668,0.792911161,0.269896675,0.35893346,0.347443993,0.764906593,0.411863439,0.434800635,0.294918742,0.489947369,0.488736765,0.477443809,0.744964015,0.717833882,0.765885724,0.413785805,0.573683809,0.406364456,0.348281784,0.380461704,0.435260664,0.422617246,0.649064156,0.677765019,0.315557068,0.27955118,0.28357013,0.447866083,0.350678914,0.434072665,0.290831805,0.397212405,0.54851898,0.495151294,0.460666895,0.658766509,0.500718256,0.424536914,0.598773988,0.570531636,0.673157021,0.584015728,0.42390546,0.449567767,0.542354832,0.827371405
0.681098409,0.621143285,1.075117074,1.023235825,1.260309975,0.628986025,1.219718717,0.858664712,1.000110783,0.283370817,0.287785877,0.448268346,1.08933785,1.004293645,0.870940045,0.941546705,1.104175537,1.080102613,0.551353901,1.123303589,1.035371806,1.024959397,0.713438116,0.856833239,1.064941051,1.144100694,1.407098495,0.970572929,0.56137061,1.133266977,0.314931142,1.14784597,1.139736595,0.888559653,1.011790136,0.461459209,1.002645041,1.3174679,0.647320207,0.795320833,1.091516369,0.319774956,1.390678202,0.317854261,1.297492418,0.298120589,0.508010467,0.488216575,1.239044699,0.577769579,0.662794101,0.329513374,0.757920113,0.79497459,0.706177563,1.209600443,1.172500531,1.251719249,0.583741839,0.89115721,0.589764883,0.481708524,0.524577732,0.621210207,0.575099411,1.045425535,1.09741964,0.393006601,0.315815767,0.341278682,0.656138692,0.469762627,0.662894015,0.36665602,0.562732073,0.867646172,0.754420188,0.688146808,1.063987143,0.740224843,0.614899457,0.950482315,0.899435788,1.099728044,0.905481138,0.602843545,0.64260111,0.840619884,1.357967206
0.391974015,0.360831465,0.600456024,0.550572113,0.702750819,0.365208754,0.667448045,0.489622062,0.533444243,0.190486544,0.190760418,0.269576042,0.603468681,0.532133176,0.48123244,0.534725459,0.619464242,0.601566129,0.325250479,0.611043089,0.586102066,0.567592376,0.412081835,0.485028162,0.572801252,0.633326537,0.778216963,0.549345654,0.329174167,0.639252721,0.210958186,0.634441391,0.631586314,0.494911693,0.570934378,0.29436276,0.548679779,0.740289462,0.376189359,0.457865471,0.603768443,0.20726421,0.78370272,0.214967276,0.71609051,0.200760335,0.307103726,0.291227803,0.690184513,0.354397749,0.378125657,0.218386073,0.435357343,0.439676599,0.41689333,0.669669915,0.658863117,0.696861455,0.34967897,0.507947385,0.341526261,0.289561314,0.316887117,0.368945022,0.344178195,0.592969461,0.61103722,0.246282497,0.213813606,0.219832361,0.387742535,0.28759638,0.377982736,0.231506047,0.335295577,0.495257192,0.43309891,0.403806747,0.591771821,0.431278394,0.366817103,0.534815191,0.509093658,0.613900592,0.513989373,0.359078051,0.385423695,0.482487469,0.75383727
0.364160276,0.328517501,0.545838073,0.499001814,0.632474714,0.339789379,0.605687447,0.440831973,0.491052583,0.180260365,0.174781634,0.25108068,0.549413666,0.478742947,0.434849383,0.481663349,0.556885182,0.53883743,0.297814058,0.557162832,0.522421188,0.51271117,0.378357588,0.444867764,0.517289851,0.573872791,0.696728725,0.50072967,0.299132421,0.574697619,0.20428935,0.571089163,0.558873742,0.446558043,0.514868282,0.27389028,0.491620305,0.671249886,0.337978439,0.420632311,0.540011467,0.18895735,0.701405795,0.209880663,0.65740668,0.188555293,0.278791824,0.263040311,0.635105962,0.322724241,0.347320795,0.214962346,0.391188573,0.395661126,0.389431158,0.612244478,0.595727943,0.632791561,0.318576345,0.452311071,0.313887802,0.261952047,0.299434606,0.334791371,0.316606084,0.533752895,0.55017823,0.23825251,0.199565879,0.214723007,0.353083616,0.266665353,0.350596608,0.211559125,0.314006925,0.449853287,0.398156457,0.363495514,0.548098643,0.392881323,0.334323112,0.489607123,0.469755276,0.558510009,0.463938575,0.343534899,0.354724225,0.445177498,0.678133982
0.878223029,0.795816469,1.31651213,1.242774587,1.59611895,0.796121906,1.515981835,1.120402554,1.178947065,0.409297772,0.413502868,0.595042385,1.364201189,1.209611848,1.094275282,1.213529861,1.430211679,1.375451249,0.682846893,1.37055607,1.358857404,1.288705046,0.925147754,1.078058783,1.283700146,1.434999889,1.817543141,1.231809012,0.754243966,1.46265435,0.426512314,1.468421237,1.465931878,1.13361095,1.290066428,0.608852305,1.253168307,1.699902353,0.828616306,1.039465972,1.385325189,0.453768295,1.754801774,0.452491307,1.64723672,0.429288388,0.683443066,0.656709912,1.576323956,0.73317198,0.849023238,0.443836217,0.994491584,0.999008388,0.899876016,1.548795506,1.483426886,1.565430652,0.777362683,1.157491646,0.775628911,0.638159407,0.692178103,0.807556038,0.742892242,1.342495652,1.414913944,0.509056793,0.435632412,0.459723221,0.85020547,0.629616203,0.846872609,0.51622939,0.733366184,1.113163272,0.951505809,0.915044043,1.338919251,0.944422321,0.820519708,1.197260016,1.121905088,1.39856577,1.143120599,0.764248159,0.834119945,1.075425943,1.763410824
